category_path,emission_type,fuel_type,factor_value,unit_cn,source
交通运输、仓储和邮政业 > 水运企业 > 净购入电力与热力 > 电力消费 > 电力平均二氧化碳排放因子 > 省级电力平均二氧化碳排放因子,省级电力平均二氧化碳排放因子,江苏,0.5827,2023年因子 (kgCO₂/kWh),"本土化数据，数据来源于生态环境部、国家统计局《关于发布2023年电力二氧化碳排放因子的公告》（公告2025年第47号）
"
交通运输、仓储和邮政业 > 水运企业 > 净购入电力与热力 > 电力消费 > 电力平均二氧化碳排放因子 > 省级电力平均二氧化碳排放因子,省级电力平均二氧化碳排放因子,浙江,0.4974,2023年因子 (kgCO₂/kWh),"本土化数据，数据来源于生态环境部、国家统计局《关于发布2023年电力二氧化碳排放因子的公告》（公告2025年第47号）
"
交通运输、仓储和邮政业 > 水运企业 > 净购入电力与热力 > 电力消费 > 电力平均二氧化碳排放因子 > 省级电力平均二氧化碳排放因子,省级电力平均二氧化碳排放因子,安徽,0.6553,2023年因子 (kgCO₂/kWh),"本土化数据，数据来源于生态环境部、国家统计局《关于发布2023年电力二氧化碳排放因子的公告》（公告2025年第47号）
"
交通运输、仓储和邮政业 > 水运企业 > 净购入电力与热力 > 电力消费 > 电力平均二氧化碳排放因子 > 省级电力平均二氧化碳排放因子,省级电力平均二氧化碳排放因子,福建,0.4211,2023年因子 (kgCO₂/kWh),"本土化数据，数据来源于生态环境部、国家统计局《关于发布2023年电力二氧化碳排放因子的公告》（公告2025年第47号）
"
交通运输、仓储和邮政业 > 水运企业 > 净购入电力与热力 > 电力消费 > 电力平均二氧化碳排放因子 > 省级电力平均二氧化碳排放因子,省级电力平均二氧化碳排放因子,江西,0.5836,2023年因子 (kgCO₂/kWh),"本土化数据，数据来源于生态环境部、国家统计局《关于发布2023年电力二氧化碳排放因子的公告》（公告2025年第47号）
"
交通运输、仓储和邮政业 > 水运企业 > 净购入电力与热力 > 电力消费 > 电力平均二氧化碳排放因子 > 省级电力平均二氧化碳排放因子,省级电力平均二氧化碳排放因子,山东,0.6191,2023年因子 (kgCO₂/kWh),"本土化数据，数据来源于生态环境部、国家统计局《关于发布2023年电力二氧化碳排放因子的公告》（公告2025年第47号）
"
交通运输、仓储和邮政业 > 水运企业 > 净购入电力与热力 > 电力消费 > 电力平均二氧化碳排放因子 > 省级电力平均二氧化碳排放因子,省级电力平均二氧化碳排放因子,河南,0.5897,2023年因子 (kgCO₂/kWh),"本土化数据，数据来源于生态环境部、国家统计局《关于发布2023年电力二氧化碳排放因子的公告》（公告2025年第47号）
"
交通运输、仓储和邮政业 > 水运企业 > 净购入电力与热力 > 电力消费 > 电力平均二氧化碳排放因子 > 省级电力平均二氧化碳排放因子,省级电力平均二氧化碳排放因子,湖北,0.4044,2023年因子 (kgCO₂/kWh),"本土化数据，数据来源于生态环境部、国家统计局《关于发布2023年电力二氧化碳排放因子的公告》（公告2025年第47号）
"
交通运输、仓储和邮政业 > 水运企业 > 净购入电力与热力 > 电力消费 > 电力平均二氧化碳排放因子 > 省级电力平均二氧化碳排放因子,省级电力平均二氧化碳排放因子,湖南,0.4976,2023年因子 (kgCO₂/kWh),"本土化数据，数据来源于生态环境部、国家统计局《关于发布2023年电力二氧化碳排放因子的公告》（公告2025年第47号）
"
交通运输、仓储和邮政业 > 水运企业 > 净购入电力与热力 > 电力消费 > 电力平均二氧化碳排放因子 > 省级电力平均二氧化碳排放因子,省级电力平均二氧化碳排放因子,广东,0.4419,2023年因子 (kgCO₂/kWh),"本土化数据，数据来源于生态环境部、国家统计局《关于发布2023年电力二氧化碳排放因子的公告》（公告2025年第47号）
"
交通运输、仓储和邮政业 > 水运企业 > 净购入电力与热力 > 电力消费 > 电力平均二氧化碳排放因子 > 省级电力平均二氧化碳排放因子,省级电力平均二氧化碳排放因子,广西,0.4476,2023年因子 (kgCO₂/kWh),"本土化数据，数据来源于生态环境部、国家统计局《关于发布2023年电力二氧化碳排放因子的公告》（公告2025年第47号）
"
交通运输、仓储和邮政业 > 水运企业 > 净购入电力与热力 > 电力消费 > 电力平均二氧化碳排放因子 > 省级电力平均二氧化碳排放因子,省级电力平均二氧化碳排放因子,海南,0.3648,2023年因子 (kgCO₂/kWh),"本土化数据，数据来源于生态环境部、国家统计局《关于发布2023年电力二氧化碳排放因子的公告》（公告2025年第47号）
"
交通运输、仓储和邮政业 > 水运企业 > 净购入电力与热力 > 电力消费 > 电力平均二氧化碳排放因子 > 省级电力平均二氧化碳排放因子,省级电力平均二氧化碳排放因子,重庆,0.5581,2023年因子 (kgCO₂/kWh),"本土化数据，数据来源于生态环境部、国家统计局《关于发布2023年电力二氧化碳排放因子的公告》（公告2025年第47号）
"
交通运输、仓储和邮政业 > 水运企业 > 净购入电力与热力 > 电力消费 > 电力平均二氧化碳排放因子 > 省级电力平均二氧化碳排放因子,省级电力平均二氧化碳排放因子,四川,0.1564,2023年因子 (kgCO₂/kWh),"本土化数据，数据来源于生态环境部、国家统计局《关于发布2023年电力二氧化碳排放因子的公告》（公告2025年第47号）
"
交通运输、仓储和邮政业 > 水运企业 > 净购入电力与热力 > 电力消费 > 电力平均二氧化碳排放因子 > 省级电力平均二氧化碳排放因子,省级电力平均二氧化碳排放因子,贵州,0.5683,2023年因子 (kgCO₂/kWh),"本土化数据，数据来源于生态环境部、国家统计局《关于发布2023年电力二氧化碳排放因子的公告》（公告2025年第47号）
"
交通运输、仓储和邮政业 > 水运企业 > 净购入电力与热力 > 电力消费 > 电力平均二氧化碳排放因子 > 省级电力平均二氧化碳排放因子,省级电力平均二氧化碳排放因子,云南,0.1333,2023年因子 (kgCO₂/kWh),"本土化数据，数据来源于生态环境部、国家统计局《关于发布2023年电力二氧化碳排放因子的公告》（公告2025年第47号）
"
交通运输、仓储和邮政业 > 水运企业 > 净购入电力与热力 > 电力消费 > 电力平均二氧化碳排放因子 > 省级电力平均二氧化碳排放因子,省级电力平均二氧化碳排放因子,陕西,0.6335,2023年因子 (kgCO₂/kWh),"本土化数据，数据来源于生态环境部、国家统计局《关于发布2023年电力二氧化碳排放因子的公告》（公告2025年第47号）
"
交通运输、仓储和邮政业 > 水运企业 > 净购入电力与热力 > 电力消费 > 电力平均二氧化碳排放因子 > 省级电力平均二氧化碳排放因子,省级电力平均二氧化碳排放因子,甘肃,0.4471,2023年因子 (kgCO₂/kWh),"本土化数据，数据来源于生态环境部、国家统计局《关于发布2023年电力二氧化碳排放因子的公告》（公告2025年第47号）
"
交通运输、仓储和邮政业 > 水运企业 > 净购入电力与热力 > 电力消费 > 电力平均二氧化碳排放因子 > 省级电力平均二氧化碳排放因子,省级电力平均二氧化碳排放因子,青海,0.1796,2023年因子 (kgCO₂/kWh),"本土化数据，数据来源于生态环境部、国家统计局《关于发布2023年电力二氧化碳排放因子的公告》（公告2025年第47号）
"
交通运输、仓储和邮政业 > 水运企业 > 净购入电力与热力 > 电力消费 > 电力平均二氧化碳排放因子 > 省级电力平均二氧化碳排放因子,省级电力平均二氧化碳排放因子,宁夏,0.6187,2023年因子 (kgCO₂/kWh),"本土化数据，数据来源于生态环境部、国家统计局《关于发布2023年电力二氧化碳排放因子的公告》（公告2025年第47号）
"
交通运输、仓储和邮政业 > 水运企业 > 净购入电力与热力 > 电力消费 > 电力平均二氧化碳排放因子 > 省级电力平均二氧化碳排放因子,省级电力平均二氧化碳排放因子,新疆,0.6021,2023年因子 (kgCO₂/kWh),"本土化数据，数据来源于生态环境部、国家统计局《关于发布2023年电力二氧化碳排放因子的公告》（公告2025年第47号）
"
交通运输、仓储和邮政业 > 水运企业 > 净购入电力与热力 > 电力消费 > 电力平均二氧化碳排放因子（不包括市场化交易的非化石能源电量） > 全国电力平均二氧化碳排放因子（不包括市场化交易的非化石能源电量）,全国电力平均二氧化碳排放因子（不包括市场化交易的非化石能源电量）,全国,0.6096,2023年因子 (kgCO₂/kWh),本土化数据，数据来源于生态环境部、国家统计局《关于发布2023年电力二氧化碳排放因子的公告》（公告2025年第47号）
交通运输、仓储和邮政业 > 水运企业 > 净购入电力与热力 > 电力消费 > 化石能源电力二氧化碳排放因子 > 全国化石能源电力二氧化碳排放因子,全国化石能源电力二氧化碳排放因子,全国,0.8273,2023年因子 (kgCO₂/kWh),本土化数据，数据来源于生态环境部、国家统计局《关于发布2023年电力二氧化碳排放因子的公告》（公告2025年第47号）
交通运输、仓储和邮政业 > 民用航空企业 > 燃料燃烧 > 化石燃料燃烧 > 石油 > 二氧化碳,二氧化碳,航空汽油,70.0,因子  (tCO₂/TJ),数据来源于《2006年IPCC清单指南》
交通运输、仓储和邮政业 > 民用航空企业 > 燃料燃烧 > 化石燃料燃烧 > 石油 > 二氧化碳,二氧化碳,喷气煤油(航空煤油),71.5,因子  (tCO₂/TJ),数据来源于《2006年IPCC清单指南》
交通运输、仓储和邮政业 > 民用航空企业 > 燃料燃烧 > 化石燃料燃烧 > 石油 > 甲烷,甲烷,航空汽油,0.5,因子 (kgCH₄/TJ),数据来源于《2006年IPCC清单指南》
交通运输、仓储和邮政业 > 民用航空企业 > 燃料燃烧 > 化石燃料燃烧 > 石油 > 甲烷,甲烷,喷气煤油(航空煤油),0.5,因子 (kgCH₄/TJ),数据来源于《2006年IPCC清单指南》
交通运输、仓储和邮政业 > 民用航空企业 > 燃料燃烧 > 化石燃料燃烧 > 石油 > 氧化亚氮,氧化亚氮,航空汽油,2,因子 (kgN₂O/TJ),数据来源于《2006年IPCC清单指南》
交通运输、仓储和邮政业 > 民用航空企业 > 燃料燃烧 > 化石燃料燃烧 > 石油 > 氧化亚氮,氧化亚氮,喷气煤油(航空煤油),2,因子 (kgN₂O/TJ),数据来源于《2006年IPCC清单指南》
交通运输、仓储和邮政业 > 民用航空企业 > 净购入电力与热力 > 电力消费 > 电力平均二氧化碳排放因子 > 全国电力平均二氧化碳排放因子,全国电力平均二氧化碳排放因子,全国,0.5306,2023年因子 (kgCO₂/kWh),本土化数据，数据来源于生态环境部、国家统计局《关于发布2023年电力二氧化碳排放因子的公告》（公告2025年第47号）
交通运输、仓储和邮政业 > 民用航空企业 > 净购入电力与热力 > 电力消费 > 电力平均二氧化碳排放因子 > 区域电力平均二氧化碳排放因子,区域电力平均二氧化碳排放因子,华北,0.6361,2023年因子 (kgCO₂/kWh),本土化数据，数据来源于生态环境部、国家统计局《关于发布2023年电力二氧化碳排放因子的公告》（公告2025年第47号）
交通运输、仓储和邮政业 > 民用航空企业 > 净购入电力与热力 > 电力消费 > 电力平均二氧化碳排放因子 > 区域电力平均二氧化碳排放因子,区域电力平均二氧化碳排放因子,东北,0.5122,2023年因子 (kgCO₂/kWh),"本土化数据，数据来源于生态环境部、国家统计局《关于发布2023年电力二氧化碳排放因子的公告》（公告2025年第47号）
"
交通运输、仓储和邮政业 > 民用航空企业 > 净购入电力与热力 > 电力消费 > 电力平均二氧化碳排放因子 > 区域电力平均二氧化碳排放因子,区域电力平均二氧化碳排放因子,华东,0.5500 ,2023年因子 (kgCO₂/kWh),本土化数据，数据来源于生态环境部、国家统计局《关于发布2023年电力二氧化碳排放因子的公告》（公告2025年第47号）
交通运输、仓储和邮政业 > 民用航空企业 > 净购入电力与热力 > 电力消费 > 电力平均二氧化碳排放因子 > 区域电力平均二氧化碳排放因子,区域电力平均二氧化碳排放因子,华中,0.5271,2023年因子 (kgCO₂/kWh),本土化数据，数据来源于生态环境部、国家统计局《关于发布2023年电力二氧化碳排放因子的公告》（公告2025年第47号）
交通运输、仓储和邮政业 > 民用航空企业 > 净购入电力与热力 > 电力消费 > 电力平均二氧化碳排放因子 > 区域电力平均二氧化碳排放因子,区域电力平均二氧化碳排放因子,西北,0.5543,2023年因子 (kgCO₂/kWh),本土化数据，数据来源于生态环境部、国家统计局《关于发布2023年电力二氧化碳排放因子的公告》（公告2025年第47号）
