product_name,product_name_en,product_id,category,model,cf_value,cf_unit,quality_score,data_year,functional_unit
热轧带肋钢筋,hot rolled ribbed bar,41251X0102021B,首页 > 金属制品、机械和设备 > 基础金属 > 钢铁制品 > 已热轧、热拉或热挤压而未进一步加工的铁或非合金钢的角铁或角钢、型铁或型钢,,790,kgCO2e,4,2021,公吨
热轧带肋钢筋,hot rolled ribbed bar,41251X0112021B,首页 > 金属制品、机械和设备 > 基础金属 > 钢铁制品 > 已热轧、热拉或热挤压而未进一步加工的铁或非合金钢的角铁或角钢、型铁或型钢,,3690,kgCO2e,4,2021,公吨
热轧带肋钢筋,hot rolled ribbed bar,41251X0122021B,首页 > 金属制品、机械和设备 > 基础金属 > 钢铁制品 > 已热轧、热拉或热挤压而未进一步加工的铁或非合金钢的角铁或角钢、型铁或型钢,,1970,kgCO2e,4,2021,公吨
热轧带肋钢筋,hot rolled ribbed bar,41251X0132021B,首页 > 金属制品、机械和设备 > 基础金属 > 钢铁制品 > 已热轧、热拉或热挤压而未进一步加工的铁或非合金钢的角铁或角钢、型铁或型钢,,2140,kgCO2e,4,2021,公吨
热轧带肋钢筋,hot rolled ribbed bar,41251X0142022B,首页 > 金属制品、机械和设备 > 基础金属 > 钢铁制品 > 已热轧、热拉或热挤压而未进一步加工的铁或非合金钢的角铁或角钢、型铁或型钢,,2140,kgCO2e,4,2022,公吨
热轧带肋钢筋,hot rolled ribbed bar,41251X0152023B,首页 > 金属制品、机械和设备 > 基础金属 > 钢铁制品 > 已热轧、热拉或热挤压而未进一步加工的铁或非合金钢的角铁或角钢、型铁或型钢,,2162,kgCO2e,4,2023,公吨
热轧带肋钢筋,hot rolled ribbed bar,41251X0162022B,首页 > 金属制品、机械和设备 > 基础金属 > 钢铁制品 > 已热轧、热拉或热挤压而未进一步加工的铁或非合金钢的角铁或角钢、型铁或型钢,,2100,kgCO2e,4,2022,公吨
碳钢热镀锌板卷,Carbon Steel Hot-Dip Galvanized Coil,41239X0012019A,首页 > 金属制品、机械和设备 > 基础金属 > 钢铁制品 > 未另列明的不锈钢或其他合金钢的其他压延产品,,3110,kgCO2e,3,2019,公吨
桥梁结构用厚钢板,Thick steel plates are used for bridge structures,41239X0052021B,首页 > 金属制品、机械和设备 > 基础金属 > 钢铁制品 > 未另列明的不锈钢或其他合金钢的其他压延产品,1000kg,2380,kgCO2e,5,2021,公吨
连续热浸镀锌系列合金镀层钢板及钢带,Continuous hot-dip galvanized alloy coated steel sheet and strip,41239X0062021B,首页 > 金属制品、机械和设备 > 基础金属 > 钢铁制品 > 未另列明的不锈钢或其他合金钢的其他压延产品,1000kg,2560,kgCO2e,5,2021,公吨
钢铁产品-铁或钢结构及结构部件；准备用于铁或钢结构的板、杆、角钢、型材、截面、管材及类似材料,"Iron or steel products-Structures and parts of structures, of iron or steel; plates, rods, angles, shapes, sections, tubes and the like, prepared for use in structures, of iron or steel",41239X0072022A,首页 > 金属制品、机械和设备 > 基础金属 > 钢铁制品 > 未另列明的不锈钢或其他合金钢的其他压延产品,,5.01,tCO2e,5,2022,公吨
钢铁产品-容量超过 300 升的任何铁或钢材料的贮水池、储罐、大桶和类似容器,"Iron or steel products-Reservoirs, tanks, vats and similar containers for any material of iron or steel",41239X0082022A,首页 > 金属制品、机械和设备 > 基础金属 > 钢铁制品 > 未另列明的不锈钢或其他合金钢的其他压延产品,,2.35,tCO2e,5,2022,公吨
钢铁产品-容量不超过 300 升的任何钢铁材料的罐、桶、罐、箱及类似容器,"Iron or steel products-Tanks, casks, drums, cans, boxes and similar containers, for any material of iron or steel",41239X0092022A,首页 > 金属制品、机械和设备 > 基础金属 > 钢铁制品 > 未另列明的不锈钢或其他合金钢的其他压延产品,,2.35,tCO2e,5,2022,公吨
钢铁产品-铁或钢制压缩或液化气体容器,"Iron or steel products-Containers for compressed or liquefied gas, of iron or steel",41239X0102022A,首页 > 金属制品、机械和设备 > 基础金属 > 钢铁制品 > 未另列明的不锈钢或其他合金钢的其他压延产品,,2.21,tCO2e,5,2022,公吨
钢铁产品-铁或钢的螺钉、螺栓、螺母、车用螺钉、螺钩、铆钉、开口销、垫圈（包括弹簧垫圈）及类似物品,"Iron or steel products-Screws, bolts, nuts, coach screws, screw hooks, rivets, cotters, cotter pins, washers (including spring washers) and similar articles, of iron or steel",41239X0112022A,首页 > 金属制品、机械和设备 > 基础金属 > 钢铁制品 > 未另列明的不锈钢或其他合金钢的其他压延产品,,2.21,tCO2e,5,2022,公吨
钢铁产品-铁或钢的螺钉、螺栓、螺母、车用螺钉、螺钩、铆钉、开口销、垫圈（包括弹簧垫圈）及类似物品,"Iron or steel products-Screws, bolts, nuts, coach screws, screw hooks, rivets, cotters, cotter pins, washers (including spring washers) and similar articles, of iron or steel",41239X0122022A,首页 > 金属制品、机械和设备 > 基础金属 > 钢铁制品 > 未另列明的不锈钢或其他合金钢的其他压延产品,,4.1,tCO2e,5,2022,公吨
钢铁产品-磨机用研磨球及其他类似物品,Iron or steel products-Grinding balls and similar articles for mills and others,41239X0132022A,首页 > 金属制品、机械和设备 > 基础金属 > 钢铁制品 > 未另列明的不锈钢或其他合金钢的其他压延产品,,3.27,tCO2e,5,2022,公吨
钢铁产品-梯子和台阶、托盘和用于搬运货物的平台及其他类似产品,"Iron or steel products-Ladders and steps, Pallets and similar platforms for handling goods and others",41239X0142022A,首页 > 金属制品、机械和设备 > 基础金属 > 钢铁制品 > 未另列明的不锈钢或其他合金钢的其他压延产品,,2.21,tCO2e,5,2022,公吨
钢铁产品-其他钢铁制品,Iron or steel products-Other articles of iron or steel,41239X0152022A,首页 > 金属制品、机械和设备 > 基础金属 > 钢铁制品 > 未另列明的不锈钢或其他合金钢的其他压延产品,,2.35,tCO2e,5,2022,公吨
铝塑复合板,Aluminum-plastic composite panels,41239X0172025C,首页 > 金属制品、机械和设备 > 基础金属 > 钢铁制品 > 未另列明的不锈钢或其他合金钢的其他压延产品,,8.06,kgCO2e,5,2025,平方米
天然气管道,Gas pipeline,41285X0012022A,首页 > 金属制品、机械和设备 > 基础金属 > 钢铁制品 > 用于石油或煤气管道的钢的干线用管，无缝管材除外,,7.64,gCO2e,5,2022,立方米·千米
天然气管道,Natural gas transmission pipelines,41285X0022020A,首页 > 金属制品、机械和设备 > 基础金属 > 钢铁制品 > 用于石油或煤气管道的钢的干线用管，无缝管材除外,,0.058,gCO2e,4,2020,立方米·千米
碳钢钢管,Carbon steel pipelines,41281X0012021A,首页 > 金属制品、机械和设备 > 基础金属 > 钢铁制品 > 用于石油或煤气管道的钢的无缝干线用管,,0.922,tCO2e,5,2021,公吨
冶金级硅制品,Metallurgical Grade Silicon Production,41233X0012019A,首页 > 金属制品、机械和设备 > 基础金属 > 钢铁制品 > 电硅钢的压延产品,,11.3,kgCO2e,4,2019,kg
单晶硅光伏组件,Monocrystalline silicon solar modules,41233X0022021B,首页 > 金属制品、机械和设备 > 基础金属 > 钢铁制品 > 电硅钢的压延产品,,141000,kgCO2e,5,2021,兆瓦
钢铁产品-铸铁管、管材和空心型材,"Iron or steel products-Tubes, pipes and hollow profiles, of cast iron",41291X0012022A,首页 > 金属制品、机械和设备 > 基础金属 > 钢铁制品 > 离心铸造空心钢管材,,2.56,tCO2e,5,2022,公吨
钢铁产品-铁（铸铁除外）或钢的无缝管、管材和空心型材,"Iron or steel products-Tubes, pipes and hollow profiles, seamless, of iron (other than cast iron) or steel",41291X0022022A,首页 > 金属制品、机械和设备 > 基础金属 > 钢铁制品 > 离心铸造空心钢管材,,2.2,tCO2e,5,2022,公吨
钢铁产品-铁（铸铁除外）或钢的无缝管、管材和空心型材,"Iron or steel products-Tubes, pipes and hollow profiles, seamless, of iron (other than cast iron) or steel",41291X0032022A,首页 > 金属制品、机械和设备 > 基础金属 > 钢铁制品 > 离心铸造空心钢管材,,2.21,tCO2e,5,2022,公吨
钢铁产品-其他铁或钢管、管材和空心型材,"Iron or steel products-Other tubes, pipes and hollow profiles of iron or steel",41291X0042022A,首页 > 金属制品、机械和设备 > 基础金属 > 钢铁制品 > 离心铸造空心钢管材,,2.44,tCO2e,5,2022,公吨
钢铁产品-其他铁或钢管、管材和空心型材,"Iron or steel products-Other tubes, pipes and hollow profiles of iron or steel",41291X0052022A,首页 > 金属制品、机械和设备 > 基础金属 > 钢铁制品 > 离心铸造空心钢管材,,2.39,tCO2e,5,2022,公吨
钢铁产品-其他铁或钢管、管材和空心型材,"Iron or steel products-Other tubes, pipes and hollow profiles of iron or steel",41291X0062022A,首页 > 金属制品、机械和设备 > 基础金属 > 钢铁制品 > 离心铸造空心钢管材,,2.28,tCO2e,5,2022,公吨
钢铁产品-其他铁或钢管、管材和空心型材,"Iron or steel products-Other tubes, pipes and hollow profiles of iron or steel",41291X0072022A,首页 > 金属制品、机械和设备 > 基础金属 > 钢铁制品 > 离心铸造空心钢管材,,2.35,tCO2e,5,2022,公吨
钢铁产品-其他铁或钢管、管材和空心型材,"Iron or steel products-Other tubes, pipes and hollow profiles of iron or steel",41291X0082022A,首页 > 金属制品、机械和设备 > 基础金属 > 钢铁制品 > 离心铸造空心钢管材,,2.28,tCO2e,5,2022,公吨
钢铁产品-其他铁或钢管、管材和空心型材,"Iron or steel products-Other tubes, pipes and hollow profiles of iron or steel",41291X0092022A,首页 > 金属制品、机械和设备 > 基础金属 > 钢铁制品 > 离心铸造空心钢管材,,2.38,tCO2e,5,2022,公吨
铸铁管,Cast iron pipe,41291X0102025C,首页 > 金属制品、机械和设备 > 基础金属 > 钢铁制品 > 离心铸造空心钢管材,,3515,kgCO2e,5,2025,公吨
球墨铸铁管,Ductile iron pipes,41291X0112025C,首页 > 金属制品、机械和设备 > 基础金属 > 钢铁制品 > 离心铸造空心钢管材,,3210,kgCO2e,5,2025,公吨
不锈钢管,Stainless steel pipes,41291X0122025C,首页 > 金属制品、机械和设备 > 基础金属 > 钢铁制品 > 离心铸造空心钢管材,,3.699,kgCO2e,5,2025,米
热浸镀锌钢管,Hot-dip galvanized steel pipes,41291X0132025C,首页 > 金属制品、机械和设备 > 基础金属 > 钢铁制品 > 离心铸造空心钢管材,,4524,kgCO2e,5,2025,公吨
热镀锌钢带,Hot-dip galvanized steel strip,41244X0012023B,首页 > 金属制品、机械和设备 > 基础金属 > 钢铁制品 > 经热轧、热拉或热挤压而未进一步加工的不锈钢或其他合金钢的其他条材和棒材（高速钢或硅锰钢钢条与钢棒除外）,1000kg,2890,kgCO2e,5,2023,公吨
热轧卷,Hot rolled coil,41242X0012012A,首页 > 金属制品、机械和设备 > 基础金属 > 钢铁制品 > 经锻造、热轧、热拉或热挤压而未进一步加工，但包括轧制后加以盘绕的铁或非合金钢的其他条材和棒材,,1.124,tCO2e,4,2012,公吨
连铸钢坯,Continuous casting billet,41242X0042022B,首页 > 金属制品、机械和设备 > 基础金属 > 钢铁制品 > 经锻造、热轧、热拉或热挤压而未进一步加工，但包括轧制后加以盘绕的铁或非合金钢的其他条材和棒材,1000kg,2040,kgCO2e,5,2022,公吨
热轧钢带,hot rolled steel strip,41242X0052022B,首页 > 金属制品、机械和设备 > 基础金属 > 钢铁制品 > 经锻造、热轧、热拉或热挤压而未进一步加工，但包括轧制后加以盘绕的铁或非合金钢的其他条材和棒材,,2500,kgCO2e,4,2022,公吨
热轧钢带,hot rolled steel strip,41242X0062022B,首页 > 金属制品、机械和设备 > 基础金属 > 钢铁制品 > 经锻造、热轧、热拉或热挤压而未进一步加工，但包括轧制后加以盘绕的铁或非合金钢的其他条材和棒材,,2470,kgCO2e,4,2022,公吨
热轧钢棒,hot rolled steel bar,41242X0072022B,首页 > 金属制品、机械和设备 > 基础金属 > 钢铁制品 > 经锻造、热轧、热拉或热挤压而未进一步加工，但包括轧制后加以盘绕的铁或非合金钢的其他条材和棒材,,2430,kgCO2e,4,2022,公吨
热轧碳钢小型型钢,Hot rolled carbon steel small section,41265X0372022C,首页 > 金属制品、机械和设备 > 基础金属 > 钢铁制品 > 进一步加工的经热轧或冷轧的不锈钢或其他合金钢的条材和棒材,,2310,kgCO2e,5,2022,公吨
转炉碳钢,Converter carbon steel,41265X0342022C,首页 > 金属制品、机械和设备 > 基础金属 > 钢铁制品 > 进一步加工的经热轧或冷轧的不锈钢或其他合金钢的条材和棒材,,1990,kgCO2e,5,2022,公吨
电炉碳钢,Electric furnace carbon steel,41265X0352022C,首页 > 金属制品、机械和设备 > 基础金属 > 钢铁制品 > 进一步加工的经热轧或冷轧的不锈钢或其他合金钢的条材和棒材,,3030,kgCO2e,5,2022,公吨
汽车用连续退火冷轧钢带,Continuously annealed cold-rolled steel strip for automobiles,41265X0182022C,首页 > 金属制品、机械和设备 > 基础金属 > 钢铁制品 > 进一步加工的经热轧或冷轧的不锈钢或其他合金钢的条材和棒材,厚度规格范围0.30mm~3.00mm、宽度规格范围780mm~1900mm,2.98,tCO2e,5,2022,公吨
冷轧钢板及钢带,Cold-rolled steel plate and steel strip,41265X0362022C,首页 > 金属制品、机械和设备 > 基础金属 > 钢铁制品 > 进一步加工的经热轧或冷轧的不锈钢或其他合金钢的条材和棒材,厚度范围0.3mm～2.5mm，宽度800mm～1850mm尺寸全覆盖,2.6,tCO2e,5,2022,公吨
热镀锌IF钢,Hot-dip galvanized IF steel,41265X0192023B,首页 > 金属制品、机械和设备 > 基础金属 > 钢铁制品 > 进一步加工的经热轧或冷轧的不锈钢或其他合金钢的条材和棒材,1000kg,2830,kgCO2e,5,2023,公吨
汽车用罩式退火冷轧钢带,Hood annealed cold rolled steel strips for automobiles,41265X0202022B,首页 > 金属制品、机械和设备 > 基础金属 > 钢铁制品 > 进一步加工的经热轧或冷轧的不锈钢或其他合金钢的条材和棒材,1000kg,3000,kgCO2e,5,2022,公吨
汽车用热轧钢带,Hot-rolled steel strips for automobiles,41265X0212022B,首页 > 金属制品、机械和设备 > 基础金属 > 钢铁制品 > 进一步加工的经热轧或冷轧的不锈钢或其他合金钢的条材和棒材,1000kg,2420,kgCO2e,5,2022,公吨
汽车用连续退火冷轧钢带,Continuously annealed cold-rolled steel strips for automobiles,41265X0222022B,首页 > 金属制品、机械和设备 > 基础金属 > 钢铁制品 > 进一步加工的经热轧或冷轧的不锈钢或其他合金钢的条材和棒材,1000kg,2980,kgCO2e,5,2022,公吨
汽车用冷硬钢带,Cold-hardened steel strips for automobiles,41265X0232022B,首页 > 金属制品、机械和设备 > 基础金属 > 钢铁制品 > 进一步加工的经热轧或冷轧的不锈钢或其他合金钢的条材和棒材,1000kg,2600,kgCO2e,5,2022,公吨
马氏体不锈钢冷轧钢板及钢带,Martensitic stainless steel cold-rolled steel plates and strips,41265X0242021B,首页 > 金属制品、机械和设备 > 基础金属 > 钢铁制品 > 进一步加工的经热轧或冷轧的不锈钢或其他合金钢的条材和棒材,1000kg,4480,kgCO2e,5,2021,公吨
